Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
02:04:08,2023-02-07,7778102286,4344244332,4890.42,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
13:56:55,2023-08-07,755395995,5201185567,7276.58,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
14:22:55,2023-01-04,6207162857,2458832018,4456.82,Euro,UK pounds,Germany,UK,Cross-border,1,Bipartite
14:25:59,2023-04-13,170245136,6479017821,10973.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
04:52:17,2022-10-20,986207511,2482659960,4014.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:36:11,2023-02-22,3890512015,1925953413,87.32,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:03:48,2023-06-06,4779352309,691534642,43.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:25:02,2023-03-06,3658168967,5010989942,24136.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:58:30,2022-11-27,2833895088,6280121506,2964.37,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Group
21:39:53,2023-01-16,22641270,8124056003,9290.78,Mexican Peso,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:51:19,2023-08-02,6818142069,4011223187,1091.02,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:24:19,2023-07-10,8182504933,6877733892,12176.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:28:35,2022-10-10,6837507008,2531548770,5815.9,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
22:57:12,2022-10-20,3557255766,2331136655,4883.38,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:17:29,2022-11-20,6974332253,7641464244,7112.13,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:08:37,2023-01-01,1181812637,5698184894,301.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:34:32,2022-10-07,8898696157,6646502650,10024.1,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
09:44:10,2023-08-13,7937917609,3213443371,6418.15,UK pounds,Swiss franc,UK,Japan,Cross-border,1,Structuring
19:23:02,2023-03-24,5707449439,4886077062,4736.73,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
15:14:41,2022-12-01,1402296413,3956298966,9857.74,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
12:30:49,2023-06-27,427161874,1531231729,270.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:31:34,2023-02-05,5548864135,4196292485,5187.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:11:05,2023-03-23,1533741898,7174805893,7741.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:53:29,2023-02-06,7092670704,618621750,121.61,UK pounds,Swiss franc,UK,Switzerland,Cash Withdrawal,1,Cash_Withdrawal
15:10:23,2022-11-22,7123384680,86715269,148.51,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:58:02,2023-08-04,8225742576,2880634067,41392.1,UK pounds,Yen,UK,India,Cross-border,1,Gather-Scatter
17:37:59,2023-04-14,7930003813,1499913828,59989.4,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
14:00:04,2023-01-02,2961765326,2941899593,5180.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
20:26:52,2023-04-07,3463049951,7470723624,24192.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
08:13:42,2023-07-13,5067558285,1142779963,4213.06,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
12:07:50,2023-03-07,4159678387,270405806,329.13,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:45:45,2023-06-09,5649129207,5929867889,10267422.68,UK pounds,UK pounds,UK,UK,Cheque,1,Over-Invoicing
11:19:53,2023-08-22,3119373278,7683774623,4328.46,Swiss franc,UK pounds,Switzerland,UK,Cross-border,1,Fan_In
16:33:29,2023-05-01,9433797866,3470657047,115.74,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
13:38:07,2023-06-24,5303346011,5750731581,5863.529080894848,Albanian lek,UK pounds,Albania,UK,Cross-border,1,Layered_Fan_Out
08:40:55,2022-12-28,1075524474,9126482714,9939367.7,UK pounds,UK pounds,UK,UK,Debit card,1,Over-Invoicing
01:43:14,2023-01-31,4002781583,1454832431,11357.87018655912,Turkish lira,UK pounds,UK,UK,ACH,1,Stacked Bipartite
01:21:45,2022-10-21,887989543,6916592370,2064.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:32:44,2023-03-17,4114041356,1940500748,2232.58,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:28:09,2023-01-11,8958207582,4465839311,94.94,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
07:12:53,2023-07-04,6458469970,9529529642,10320.35,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
21:06:23,2022-12-13,7832092963,5375196018,5457.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:36:25,2022-12-24,9249336869,3245377920,1197.02,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:34:27,2023-04-13,9316740652,9357758538,23507.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:53:35,2022-10-14,2450448709,1912307883,441.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:42:32,2022-12-21,1472036353,9615799494,655.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
02:33:19,2023-02-06,2644079201,6776851779,57445.419881500085,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
21:31:18,2023-01-21,1113449726,7350571765,8625.93,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
16:39:52,2022-12-17,9263452835,8971963860,9502.848107692787,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
23:47:27,2022-10-28,8065982188,9664819991,38000.89,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
07:24:20,2023-03-22,3837607024,1496694897,4228.71,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:10:51,2023-05-26,1004291387,6347954845,1741.53,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
16:12:28,2023-04-04,7457673615,2624708285,13620.54,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
23:23:38,2023-06-13,6583382196,3790148325,7859.03,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
07:50:52,2023-06-19,2641062081,1418787240,3333.0,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:54:35,2022-11-13,4118600830,4440151478,13338.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:31:02,2022-11-27,5982331599,9976382326,711.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
16:33:55,2023-03-29,8015272408,2627685146,7773.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:44:14,2023-02-26,7142373177,1128410016,7381.99,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
21:58:26,2023-01-12,6907589690,4793402071,131.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:25:37,2023-05-26,5469723863,7767695442,1380.05,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
23:41:57,2022-12-22,4803642115,8628146029,16295.95,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_1
21:14:58,2023-07-09,258433971,9759636995,1471704.37,UK pounds,UK pounds,UK,UK,Debit card,1,Over-Invoicing
18:52:23,2023-03-29,8471719809,9703297247,343.18,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Small_Fan_Out
07:21:53,2022-11-09,2074665623,8368546185,980.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:09:02,2023-02-22,2428299886,8734740472,13167.93,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Fan_Out
17:52:32,2022-12-11,7535898383,6335995470,3218.91576097054,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
21:10:09,2023-07-10,2477514279,7990458987,14717.7,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Deposit-Send
20:09:00,2023-06-30,9895372124,6403460974,14681.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
00:05:26,2023-06-25,4534421486,4335738514,4867.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:03:34,2023-03-12,1887432000,6815112627,7881.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
05:15:49,2023-03-29,1309856826,3259304891,69.33,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:55:58,2022-11-30,818830460,9418153871,1033.17,UK pounds,UK pounds,UK,UK,ACH,1,Behavioural_Change_1
23:11:56,2022-12-15,3588944847,5670638616,6497.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:31:36,2023-05-11,2629323227,9385778889,18625.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
21:48:38,2023-03-13,95981156,8131228129,5735.32,Mexican Peso,Naira,Mexico,Nigeria,Cross-border,1,Structuring
16:52:28,2023-08-14,58682456,4529293174,12721.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:08:11,2023-04-25,519132142,946935829,4262.44,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
15:26:41,2023-02-24,8121769763,6855318209,5207.33,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
18:38:38,2023-07-23,1559843919,6985374793,5717.3,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
02:20:57,2022-11-26,5934797900,7488435005,15015.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
08:37:41,2023-01-19,4322468475,4713310858,71.41,UK pounds,Albanian lek,UK,Albania,Cash Withdrawal,1,Cash_Withdrawal
06:35:53,2022-11-20,3243896688,2179044177,8209.99,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
06:04:15,2023-04-13,4969525889,1904052565,11648.38,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:42:47,2023-05-04,1437921699,4374215596,3178.8173233822595,Turkish lira,UK pounds,Turkey,UK,Cross-border,1,Scatter-Gather
19:52:13,2023-08-21,2705137928,3213443371,6771.86,Euro,Yen,France,Japan,Cross-border,1,Structuring
15:30:58,2022-11-20,5898442990,8735390663,11844.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:00:35,2023-06-25,9133688659,5180911284,5735.13,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
18:30:22,2023-03-19,8945844172,7540114269,203.5,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
07:40:08,2023-07-14,3187084517,8846937355,3788.78,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:04:30,2023-06-20,5120295602,1300575278,6349.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:13:33,2023-06-17,3395248401,9962315977,52.03,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:38:32,2023-04-01,2516582544,4398402159,16832.96,UK pounds,US dollar,UK,UK,Cheque,1,Fan_In
16:05:30,2022-10-10,8883712210,684419032,2706.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:24:45,2023-06-28,1747507720,2216722436,4995.31,UK pounds,Euro,UK,Netherlands,Cross-border,1,Gather-Scatter
20:46:43,2023-06-11,9834179145,2148756308,13769.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:30:10,2023-07-13,4112229788,9289662479,5189.53,UK pounds,Swiss franc,UK,UK,Cheque,1,Gather-Scatter
12:27:21,2022-10-26,3249669208,69740648,10204.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
14:07:16,2023-01-12,5594578454,6088979818,2698.71,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:15:15,2023-03-15,6836483929,2885666993,415.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:35:17,2023-08-20,3737130022,3955168002,6329.03,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
23:29:42,2022-12-14,5862382386,187354041,6978.72,Moroccan dirham,Moroccan dirham,Morocco,Morocco,Credit card,1,Stacked Bipartite
20:47:31,2023-05-09,686676613,6891942599,6213.5,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
23:51:44,2022-10-11,3679751156,9298834277,6196.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
21:50:20,2023-03-04,9430804295,1246030790,70901.25,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
11:10:01,2023-04-25,3360680583,5030100545,2962.45,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
06:11:07,2022-10-24,8776423825,9644089336,14140.18,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
22:05:36,2023-05-10,3827836542,5603212401,263.48,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
06:20:14,2023-04-03,6081130744,176426572,9349.82,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
08:35:51,2023-08-20,4270943700,7604402185,6595.86,Turkish lira,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
18:20:56,2023-01-27,2126122138,7551204703,10212.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
22:18:25,2022-12-28,8123234874,1477654484,5643.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
16:23:42,2022-12-14,9154262295,3274513073,14247.02,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:36:37,2023-01-24,2335502107,1194367641,12695.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
21:52:59,2023-01-12,4748215798,7748494288,7662.79,Pakistani rupee,US dollar,UK,USA,Cross-border,1,Structuring
21:17:28,2023-07-05,1031446921,3786036768,274.52,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:51:49,2023-04-26,9177243640,511579720,17210.26,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
12:50:37,2023-03-09,2049369499,6492081635,6509.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Foward
17:32:39,2023-02-26,4063617528,2129555726,20083.81,UK pounds,Yen,UK,UK,ACH,1,Gather-Scatter
21:25:00,2023-08-20,6674149437,4826243299,604.38,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Small_Fan_Out
21:50:45,2023-01-16,7457351300,8020371798,8552.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:14:29,2023-05-10,9634559331,8020264563,2481.04,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:16:41,2022-12-02,6598676049,7748494288,4448.48,UK pounds,Yen,UK,USA,Cross-border,1,Structuring
21:58:16,2023-04-28,2576673846,6766509105,24949.24,UK pounds,UK pounds,UK,UK,ACH,1,Fan_In
11:03:05,2022-12-07,651057717,3705101560,67099.42202091133,Euro,UK pounds,Spain,UK,Cross-border,1,Cycle
19:48:55,2023-04-15,8194857383,3770025609,3052.7,UK pounds,Swiss franc,UK,UK,ACH,1,Structuring
19:11:24,2023-05-20,694264518,4381594430,7632.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
09:45:18,2022-10-27,7533314671,2120534191,96.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:38:39,2022-11-08,5981545606,6678753781,1463.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
01:38:53,2023-03-05,7251467808,7489346226,16173.099840943694,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
22:12:19,2022-11-05,3950352859,3305794289,2869.29,UK pounds,Euro,UK,Italy,Cross-border,1,Behavioural_Change_1
19:27:19,2023-06-11,554425804,1601255403,4331.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:56:52,2023-06-28,7587963408,4503352393,34364.75,UK pounds,Naira,UK,Nigeria,Cross-border,1,Single_large
15:59:06,2023-01-19,9354432528,4597902876,6144.4,Naira,UK pounds,UK,UK,Cheque,1,Structuring
10:01:49,2023-02-05,8826753039,8942141959,426.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:55:12,2022-10-21,6860797177,5129661746,92.51,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:08:15,2023-02-19,485398087,5057760337,88.9,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
18:49:08,2023-07-15,8370477244,8867164411,2533.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
06:16:06,2023-08-16,8609663241,2311552997,3748.72,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
14:50:51,2023-02-16,6543072915,4364823709,5861.58,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
22:05:45,2023-03-27,8515479473,7350631879,413.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
17:01:30,2023-08-22,6390944871,3213443371,7021.63,UK pounds,Yen,UK,Japan,Cross-border,1,Structuring
04:36:35,2023-05-31,9163385117,2709563641,7228.82,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_Out
13:41:14,2023-03-16,1976593168,5851883842,119.94,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:57:30,2023-06-02,9119778986,5172671950,2650.81,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:14:29,2023-04-24,9423040888,4901812822,37836.47,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
08:54:32,2023-01-26,7092971860,6572859969,4400.04,UK pounds,Euro,UK,Austria,Cross-border,1,Behavioural_Change_2
23:19:38,2023-07-26,5172752049,876029796,244.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:35:19,2023-07-28,1864672069,6419527444,1883.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
02:27:42,2023-02-05,2392689503,8251069514,11453.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
20:13:47,2023-04-21,6408343900,6603619880,6994.35,UK pounds,UK pounds,UK,UK,Credit card,1,Behavioural_Change_1
13:12:03,2022-11-07,4554339609,4616675104,17817.59,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:57:39,2023-07-16,934333777,9762904876,8245.44,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:48:59,2023-04-18,6329646233,4186147934,11868.15,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
17:33:19,2023-05-17,2698296913,9311138020,1302.75,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
23:59:27,2022-10-10,2090244022,4346395450,6450.01,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
18:49:46,2023-04-15,3609538292,4039156542,5621.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
19:27:13,2023-02-16,9321490608,6300920512,16182.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
09:48:24,2023-05-01,4342323753,1199902232,2586.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
12:17:22,2022-11-23,3617924764,5653338868,11148.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:32:37,2022-10-15,6654412700,434351836,7356.88,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
12:48:16,2023-04-20,2851253622,9206906605,1034.82,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:57:47,2023-01-24,1452302444,6992582661,14164.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:04:44,2023-02-03,6552326972,5200779982,7495.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:25:11,2023-01-08,2748908892,7667534086,4043.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:55:52,2022-12-18,9268139431,9259814241,47.84,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
17:52:20,2023-07-01,6033593163,7333484725,6625.11,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
12:39:44,2023-06-18,3755892738,2490211440,9232.81,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
11:52:18,2023-07-10,9330449479,1407059664,32.13,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:27:22,2022-10-31,5391323567,484699987,5593.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:07:09,2023-02-15,5708936901,3305440893,933.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:47:34,2023-04-01,6962402203,3008426224,1641.76,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
08:51:50,2022-10-16,9186785530,6123421761,4406.11,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
20:52:07,2023-03-13,9043819186,8840111621,8186.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:52:07,2023-02-16,3310787943,4832547443,6336.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
17:50:08,2023-06-22,9425466492,9849218542,24068.87,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Fan_In
08:27:49,2022-11-05,3950352859,1574251475,1791.72,UK pounds,Euro,UK,Italy,Cross-border,1,Behavioural_Change_1
13:15:31,2023-04-03,3049253016,8839746775,5215.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:35:18,2023-07-08,1394578062,8354730776,2038.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:18:05,2023-03-19,4585350709,711175438,6946.83,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
17:53:20,2023-04-02,2975255783,8812595914,550.78,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:00:43,2023-08-13,425443673,6459324857,5294.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:44:54,2023-03-11,7429893910,2386988256,779.59,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:27:17,2022-12-30,1600815005,9095400840,2424.11,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Foward
18:10:29,2022-11-23,5804990951,5077259356,1791531.2,UK pounds,UK pounds,UK,UK,Debit card,1,Over-Invoicing
10:46:19,2023-06-14,6950958257,7116046489,8759.54,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
20:49:09,2023-07-14,3082045053,1703644108,14160.67,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
08:25:45,2022-12-21,9623141264,6832224216,4328.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:09:45,2023-07-14,4248778605,3462866043,21229.5,UK pounds,Dirham,UK,UK,Cheque,1,Bipartite
18:29:49,2023-01-19,7489562319,7350571765,8678.69,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
20:48:18,2023-06-01,7085484715,5868277189,2668.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
13:16:50,2023-06-26,4569841157,5158891884,3689.5,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_2
11:13:28,2022-10-11,2896327449,5212656274,5720.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:02:03,2023-03-10,4161309729,5617048887,4951.1,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:38:22,2023-08-05,8018608465,7508313997,14760.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
20:59:40,2023-07-10,5032745881,5216531044,2173.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
12:52:10,2023-08-04,5262095561,927895922,3848.27,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:59:54,2023-05-05,8185097615,4306436131,1767.63,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:50:23,2023-04-30,2005511316,3337052402,6859.07,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
14:43:01,2023-02-07,5351794120,9215255632,27426.35,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
09:18:50,2023-04-01,519132142,4926746042,2350.72,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Deposit-Send
10:45:25,2022-10-10,8078880434,5644818249,4237.97,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
13:51:06,2023-04-08,941100617,9236584895,4656.42,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Small_Fan_Out
06:29:02,2023-03-08,3213170261,7951108994,3272.25,Mexican Peso,Dirham,Mexico,UK,Cross-border,1,Structuring
21:25:59,2023-07-09,4132574274,9631854829,6153.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
16:41:52,2023-05-25,5139808800,4733723146,6214.51,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
17:04:53,2022-12-09,9862053017,2264961913,4392.59,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:58:53,2022-11-12,6215520259,5440639315,7907.822792918535,UK pounds,Albanian lek,UK,UK,Cheque,1,Layered_Fan_Out
14:56:22,2022-10-20,2657740665,9501528521,4862.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
08:16:53,2023-03-16,4503049074,2817594182,1412.45,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:48:22,2023-05-23,5469235956,9126684178,2666.03,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:52:54,2022-10-23,6476585772,1968051759,368.18,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
09:13:52,2023-03-05,9001996427,9653889631,11649.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:03:28,2022-12-28,8599518566,7698046407,2014.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
09:24:17,2023-05-10,6202126185,1023119791,1291.81,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:45:44,2023-07-15,5474532275,4497771501,5944.96,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
23:13:44,2022-11-22,5648206000,2611201304,1081.56,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:37:41,2023-03-30,9159315814,9068495438,4807.75,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
21:53:52,2022-12-16,9696055743,1969723275,5844.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
